emp_id,emp_name,emp_dob,emp_age,job_role,store_id,emp_gender,emp_rating,job_level,emp_salary
emp4955,Sigfrid Forsyth,10-02-1962,60,store_manager,34,Male,5,1,20
emp1934,Kay Prudence,01-10-1964,58,store_manager,33,Male,4,1,20
emp2388,Beverie Brimley,31-03-1967,55,store_manager,43,Male,5,1,20
emp7590,Natalie Veryan,17-01-1961,61,store_manager,35,Male,5,1,20
emp3208,Milli Rafferty,27-09-1970,52,store_manager,5,Male,5,3,20
emp5935,Rozalie Chastelain,30-09-1960,62,store_manager,2,Male,4,1,20
emp6521,Catrina Aspinal,13-02-1988,34,customer_assistant,43,Male,5,2,10
emp6836,Doris Jobin,09-09-1974,48,inventory_specialist,34,Male,4,1,15
emp5913,Berrie Casier,14-05-1989,33,customer_assistant,16,Male,4,5,10
emp2101,Fidela Broadberrie,24-03-1979,43,customer_assistant,11,Male,5,2,15
emp8659,Ronnie Winkless,25-03-1981,41,customer_assistant,22,Male,5,1,15
emp8414,Ellwood Stayt,08-04-1974,48,inventory_specialist,28,Male,5,1,15
emp4377,Terrel Edrich,09-01-1992,30,customer_assistant,19,Male,5,2,10
emp8716,Linn Curd,03-12-1975,47,inventory_specialist,4,Male,3,1,15
emp0004,Glori Burr,24-06-1978,44,customer_assistant,22,Male,5,1,15
emp8094,Gilberta Marde,23-06-1979,43,customer_assistant,45,Male,5,1,15
emp0901,Rayshell Mowen,19-04-1991,31,customer_assistant,30,Male,5,1,10
emp1274,Andrej Hawson,27-08-1966,56,store_manager,29,Male,5,1,20
emp9527,Joline Denyer,03-08-1984,38,customer_assistant,11,Male,5,1,15
emp2900,Fee Caws,11-02-1984,38,customer_assistant,41,Male,4,1,15
emp7902,Aaren McElwee,13-03-1982,40,customer_assistant,27,Male,1,2,15
emp3706,Domeniga MacRierie,22-09-1966,56,store_manager,10,Male,5,1,20
emp7042,Colette Crumbleholme,16-05-1990,32,customer_assistant,30,Male,5,3,10
emp0152,Man Marquot,10-04-1966,56,store_manager,42,Male,1,5,20
emp6025,Ethelind Lessmare,26-05-1956,66,store_manager,44,Male,2,1,20
emp4261,Kamila Doel,11-09-1979,43,customer_assistant,12,Male,5,1,15
emp7309,Noelani Grogor,06-12-1977,45,customer_assistant,25,Male,4,2,15
emp2504,Susan Bastin,22-07-1973,49,inventory_specialist,36,Male,5,1,15
emp8696,Burgess Pyner,30-09-1969,53,store_manager,43,Male,5,1,20
emp1847,Amanda Peltzer,07-03-1960,62,store_manager,41,Male,3,4,20
emp8819,Ringo Hourahan,05-09-1961,61,store_manager,9,Male,5,2,20
emp8263,Marybeth Wallice,22-02-1980,42,customer_assistant,24,Male,5,1,15
emp9923,Louella Tegeller,17-06-1958,64,store_manager,13,Male,5,1,20
emp0846,Thane McSharry,28-07-1964,58,store_manager,12,Male,1,1,20
emp8069,Lonni Micheu,19-07-1986,36,customer_assistant,18,Male,4,2,15
emp8753,Burr Houchen,06-06-1969,53,store_manager,8,Male,5,2,20
emp4669,Blake Dunks,09-04-1970,52,store_manager,6,Male,1,2,20
emp9606,Karl Shillabear,13-02-1980,42,customer_assistant,2,Male,5,1,15
emp2044,Bonnibelle Fairbrother,24-02-1969,53,store_manager,15,Male,5,1,20
emp6385,Ezechiel Beeken,22-12-1955,66,store_manager,35,Male,5,1,20
emp0131,Gabie Troker,02-10-1970,52,store_manager,42,Male,3,1,20
emp0665,Rebekkah Corradini,14-07-1966,56,store_manager,23,Male,5,1,20
emp9007,Hilliard Treagust,26-03-1959,63,store_manager,42,Male,5,1,20
emp9006,Rois Boyn,27-02-1973,49,inventory_specialist,14,Male,5,2,15
emp0048,Silvano Leadbeatter,29-07-1980,42,customer_assistant,33,Male,5,1,15
emp8001,Ertha Calbrathe,30-03-1967,55,store_manager,1,Male,1,2,20
emp0219,Annabela Parmby,18-12-1953,68,store_manager,17,Male,2,3,20
emp3817,Halsy Posnette,02-07-1974,48,inventory_specialist,15,Male,5,1,15
emp1969,Conrado Provest,18-12-1970,51,store_manager,30,Male,3,1,20
emp6957,Iormina Johnsee,02-05-1982,40,customer_assistant,1,Male,5,1,15
emp1101,Brena Stebbing,08-07-1971,51,store_manager,2,Male,5,1,20
emp0756,Nanni Kinnane,27-08-1956,66,store_manager,43,Male,4,4,20
emp2691,Nissa Vasilischev,03-12-1985,37,customer_assistant,33,Male,3,1,15
emp7912,Hewet Faier,18-02-1957,65,store_manager,2,Male,5,1,20
emp4831,Payton Rugieri,27-01-1963,59,store_manager,36,Male,5,2,20
emp7876,Rene Malcolmson,23-01-1955,67,store_manager,2,Male,4,2,20
emp1867,Carver Highnam,27-04-1983,39,customer_assistant,12,Male,5,3,15
emp8635,Keelby Brewers,17-02-1968,54,store_manager,22,Male,5,3,20
emp2081,Michel Heinrici,18-07-1986,36,customer_assistant,17,Male,4,3,15
emp8440,Carson Boise,24-02-1984,38,customer_assistant,2,Male,5,5,15
emp6528,Minor Denizet,26-10-1977,45,customer_assistant,32,Male,3,1,15
emp0427,Ely Fanti,23-09-1977,45,customer_assistant,45,Male,5,1,15
emp7286,Obie Maplesden,09-06-1966,56,store_manager,6,Male,3,1,20
emp4105,Manny Arnet,28-04-1974,48,inventory_specialist,41,Male,5,1,15
emp1498,Kirby Lines,17-06-1990,32,customer_assistant,35,Male,4,1,10
emp0742,Dara Pellatt,27-08-1955,67,store_manager,15,Male,2,2,20
emp9016,Riccardo Peyntue,08-02-1976,46,inventory_specialist,28,Male,4,1,15
emp5863,Isidoro Diem,13-01-1960,62,store_manager,22,Male,4,1,20
emp1339,Woodrow Faber,21-01-1987,35,customer_assistant,21,Male,5,1,15
emp7893,Harlen Purvey,03-04-1958,64,store_manager,3,Male,1,3,20
emp9977,Rabbi Thick,30-05-1955,67,store_manager,13,Male,4,2,20
emp8566,Kinsley Tooker,14-12-1953,69,store_manager,5,Male,5,4,20
emp7294,Natalee Leeuwerink,14-04-1968,54,store_manager,10,Male,5,3,20
emp6410,Carney Dunabie,10-03-1956,66,store_manager,12,Male,5,1,20
emp0978,Elyn Lendrem,15-07-1984,38,customer_assistant,12,Male,5,1,15
emp1728,Ysabel Stonman,07-09-1961,61,store_manager,5,Male,5,3,20
emp8331,Alec Smaleman,04-10-1976,46,inventory_specialist,30,Male,5,1,15
emp3102,Kyla Gradley,24-01-1989,33,customer_assistant,11,Male,5,1,10
emp7021,Emelia Lamburne,28-02-1991,31,customer_assistant,42,Male,5,1,10
emp4802,Leonanie Plewman,05-07-1972,50,store_manager,39,Male,5,2,20
emp9790,Dora Giampietro,14-08-1956,66,store_manager,38,Male,5,1,20
emp7886,Karee Yaus,01-10-1972,50,store_manager,21,Male,4,1,20
emp1937,Solly Bosch,05-05-1983,39,customer_assistant,24,Male,3,1,15
emp8112,Claudianus Theis,05-04-1991,31,customer_assistant,25,Male,5,3,10
emp0060,Sanford Dalziell,19-10-1972,50,store_manager,26,Male,5,3,20
emp8247,Cloe Flattman,21-08-1962,60,store_manager,38,Male,5,1,20
emp8193,Gary Grugerr,15-03-1984,38,customer_assistant,38,Male,4,1,15
emp4387,Loreen Beed,13-06-1962,60,store_manager,20,Male,3,2,20
emp5938,Dulcy Wratten,12-08-1970,52,store_manager,45,Male,1,1,20
emp3073,Wally Ahlf,18-05-1972,50,store_manager,6,Male,5,2,20
emp7182,Karee Fearnehough,27-11-1956,66,store_manager,6,Male,5,2,20
emp1515,Bent Muat,28-10-1966,56,store_manager,13,Male,1,1,20
emp6597,Salim Simonutti,11-10-1963,59,store_manager,25,Male,4,4,20
emp5221,Ealasaid Benbow,12-12-1952,70,store_manager,15,Male,3,1,20
emp0716,Rafaellle Galey,20-08-1963,59,store_manager,14,Male,1,5,20
emp4080,Laurens Stringman,08-05-1978,44,customer_assistant,12,Male,3,4,15
emp0440,Nathan Diggell,30-10-1971,51,store_manager,10,Male,4,1,20
emp7937,Shalom Furness,05-04-1957,65,store_manager,7,Male,5,1,20
emp4305,Jenny Adamski,22-04-1976,46,inventory_specialist,18,Male,5,3,15
emp0021,Alene Errington,16-05-1973,49,inventory_specialist,16,Male,4,2,15
emp1204,Lind Whetton,19-09-1952,70,store_manager,7,Male,2,3,20
emp8610,Talyah Coniam,05-04-1990,32,customer_assistant,31,Male,5,2,10
emp4472,Dacie Legge,18-08-1985,37,customer_assistant,34,Male,4,3,15
emp9855,Reena Finnan,03-09-1973,49,inventory_specialist,10,Male,5,3,15
emp8780,Ralph MacBrearty,02-03-1989,33,customer_assistant,21,Male,3,1,10
emp7082,Avril Pimbley,17-05-1989,33,customer_assistant,41,Male,2,2,10
emp6109,Taber Juschke,29-03-1968,54,store_manager,43,Male,5,2,20
emp8511,Jasmin Vernalls,17-03-1969,53,store_manager,41,Male,5,1,20
emp5754,Jacqueline Jedrzej,07-07-1956,66,store_manager,16,Male,5,2,20
emp7930,Desiri Spowart,11-08-1969,53,store_manager,20,Male,5,1,20
emp6949,Bert Handaside,03-06-1987,35,customer_assistant,9,Male,4,1,15
emp2827,Ronny Spread,23-03-1986,36,customer_assistant,17,Male,5,1,15
emp2453,Norris Folbig,17-12-1971,50,store_manager,34,Male,5,1,20
emp3366,Sallyann Chastey,09-03-1967,55,store_manager,11,Male,5,2,20
emp8337,Tiebold Manby,13-09-1965,57,store_manager,4,Male,4,1,20
emp9800,Dorette Speare,30-07-1967,55,store_manager,35,Male,5,1,20
emp7044,Roddie Forder,27-10-1973,49,inventory_specialist,28,Male,1,1,15
emp0125,Stacee Aberchirder,17-03-1962,60,store_manager,34,Male,5,3,20
emp1565,Norbert Kett,09-10-1978,44,customer_assistant,38,Male,5,2,15
emp8091,Bartlett Backshall,08-03-1964,58,store_manager,25,Male,4,2,20
emp9968,Winona Shoesmith,26-10-1983,39,customer_assistant,10,Male,5,4,15
emp0438,Brandon Losel,10-09-1971,51,store_manager,38,Male,4,1,20
emp5932,Camille Gogie,18-01-1981,41,customer_assistant,25,Male,5,2,15
emp7708,Orly Kennett,23-07-1960,62,store_manager,18,Male,4,4,20
emp3577,My Cline,30-05-1957,65,store_manager,40,Male,4,2,20
emp5685,Guilbert Delafoy,08-03-1955,67,store_manager,5,Male,5,1,20
emp8767,Celle Guyver,11-04-1978,44,customer_assistant,30,Male,5,5,15
emp0386,Jameson Rubinowitz,13-05-1964,58,store_manager,13,Male,3,1,20
emp7299,Gayelord Levay,07-10-1971,51,store_manager,41,Male,3,1,20
emp5082,Katine Guihen,09-05-1972,50,store_manager,4,Male,4,1,20
emp9885,Elyse Wones,19-01-1985,37,customer_assistant,41,Male,3,4,15
emp3094,Berna Brabham,16-01-1977,45,customer_assistant,9,Male,3,1,15
emp8785,Giraud Finkle,25-03-1954,68,store_manager,36,Male,5,1,20
emp9526,Mirella Trask,07-12-1952,70,store_manager,44,Male,4,3,20
emp6757,Toma Piff,13-08-1990,32,customer_assistant,12,Male,3,5,10
emp4982,Cully Jeanel,10-10-1977,45,customer_assistant,7,Male,4,1,15
emp3793,Broderick Bergeau,08-04-1976,46,inventory_specialist,33,Male,4,1,15
emp5485,Lawrence Sendley,19-10-1973,49,inventory_specialist,22,Male,5,2,15
emp0688,Morgen Goggan,22-06-1961,61,store_manager,27,Male,5,1,20
emp1454,Nananne Broe,19-12-1971,50,store_manager,10,Male,4,1,20
emp6521,Bobbette Zettoi,02-06-1981,41,customer_assistant,21,Male,3,3,15
emp4850,Trisha Errigo,20-06-1989,33,customer_assistant,16,Male,2,4,10
emp4518,Corette Oliver-Paull,12-06-1986,36,customer_assistant,40,Male,5,1,15
emp2065,Dilly Downer,30-10-1972,50,store_manager,38,Male,5,2,20
emp2079,Delila Britney,28-05-1976,46,inventory_specialist,8,Male,4,1,15
emp9904,Abbie Coucha,18-01-1972,50,store_manager,28,Male,3,1,20
emp3086,Joellyn Millea,18-07-1982,40,customer_assistant,26,Male,5,3,15
emp7779,Sauveur Orringe,07-07-1984,38,customer_assistant,12,Male,2,1,15
emp1113,Zebadiah Pollie,26-12-1963,58,store_manager,33,Male,5,1,20
emp3771,Melly Le Provest,23-07-1990,32,customer_assistant,34,Male,4,1,10
emp0282,Thibaut Hydes,19-10-1966,56,store_manager,11,Male,5,1,20
emp1943,Seamus Ertelt,19-08-1963,59,store_manager,39,Male,5,1,20
emp3237,Ethelbert MacConneely,30-06-1976,46,inventory_specialist,21,Male,5,3,15
emp2452,Bertrand Overill,24-06-1991,31,customer_assistant,14,Male,5,1,10
emp5954,Odelinda Crocetti,02-05-1974,48,inventory_specialist,31,Male,5,1,15
emp2250,Jackson Binestead,01-04-1971,51,store_manager,34,Male,4,3,20
emp0701,Gene Lauritzen,21-08-1991,31,customer_assistant,44,Male,5,1,10
emp9923,Ogden Joffe,17-09-1961,61,store_manager,28,Male,2,1,20
emp6211,Leeland Monget,11-07-1968,54,store_manager,3,Male,5,1,20
emp2801,Caitlin Dauney,12-11-1987,35,customer_assistant,44,Male,1,4,15
emp9699,Faydra Dummett,21-11-1984,38,customer_assistant,32,Male,5,1,15
emp7251,Tedman Walesby,19-04-1977,45,customer_assistant,33,Male,5,3,15
emp8398,Neel Rasmus,08-12-1991,30,customer_assistant,24,Male,5,2,10
emp7209,Jude Ginsie,28-04-1957,65,store_manager,45,Male,5,1,20
emp5663,Fenelia Constant,26-01-1959,63,store_manager,6,Male,5,3,20
emp9397,Jesselyn Crumpe,13-01-1963,59,store_manager,3,Male,4,1,20
emp1474,Brian Ferne,26-08-1964,58,store_manager,24,Male,5,4,20
emp2779,Elmira McConigal,05-08-1971,51,store_manager,15,Male,4,1,20
emp2084,Dall Ouldcott,07-04-1970,52,store_manager,19,Male,5,3,20
emp4620,Jeth Hardey,29-05-1965,57,store_manager,9,Male,4,2,20
emp6282,Patric Loughrey,30-06-1976,46,inventory_specialist,17,Male,3,1,15
emp6586,Alvin Ivan,08-04-1958,64,store_manager,40,Male,5,2,20
emp1969,Xaviera Sneden,27-03-1968,54,store_manager,38,Male,5,3,20
emp1177,Sonny Yurkin,27-02-1954,68,store_manager,11,Male,5,1,20
emp4172,Demetrius Mannooch,26-02-1959,63,store_manager,9,Male,5,1,20
emp6032,Danila McCrae,14-08-1990,32,customer_assistant,42,Male,3,3,10
emp0957,Nanice Haselden,21-02-1967,55,store_manager,7,Male,5,2,20
emp4941,Bradney Angus,27-06-1977,45,customer_assistant,20,Male,5,1,15
emp7579,Jemima Selwyne,25-05-1989,33,customer_assistant,32,Male,5,1,10
emp1700,Shandeigh Paddington,09-03-1967,55,store_manager,44,Male,3,3,20
emp0868,Jaquenetta Marklew,17-02-1967,55,store_manager,28,Male,5,2,20
emp1695,Dahlia McEntee,02-06-1958,64,store_manager,11,Male,1,1,20
emp2210,Ashli Tytcomb,30-11-1977,45,customer_assistant,34,Male,5,3,15
emp3996,Etan Fryd,21-08-1980,42,customer_assistant,37,Male,4,2,15
emp2493,Lorinda Ickowicz,19-07-1959,63,store_manager,33,Male,4,2,20
emp7177,Ervin Wheatcroft,29-08-1962,60,store_manager,22,Male,5,1,20
emp1972,Moira Stibbs,22-07-1967,55,store_manager,17,Male,4,5,20
emp3863,Billie Aloshkin,01-01-1986,36,customer_assistant,34,Male,5,5,15
emp1612,Paddy Blanpein,14-03-1972,50,store_manager,41,Male,3,1,20
emp6984,Kendal Bothie,28-07-1951,71,store_manager,27,Male,5,3,20
emp3255,Lemar Willans,19-11-1969,53,store_manager,35,Male,2,3,20
emp2139,Derril McGilmartin,05-08-1969,53,store_manager,18,Male,5,1,20
emp1145,Fielding Syddall,19-10-1984,38,customer_assistant,40,Male,5,1,15
emp5206,Sheila Fellona,10-01-1953,69,store_manager,19,Male,5,3,20
emp8198,Shannah Dahlback,04-02-1986,36,customer_assistant,8,Male,5,2,15
emp5392,Quentin Addlestone,06-06-1990,32,customer_assistant,41,Male,4,2,10
emp1718,Clare Langdale,13-07-1980,42,customer_assistant,13,Male,5,1,15
emp3504,Tomlin Avann,06-04-1957,65,store_manager,35,Male,5,2,20
emp5056,Phylis Benditt,11-10-1957,65,store_manager,15,Male,5,5,20
emp4729,Enoch Casham,16-11-1991,31,customer_assistant,10,Male,5,1,10
emp5672,Merwin Dibsdale,14-02-1989,33,customer_assistant,33,Male,1,1,10
emp3136,Pat Ingleston,25-08-1978,44,customer_assistant,11,Male,4,1,15
emp4376,Darcy Smickle,16-06-1972,50,store_manager,19,Male,4,3,20
emp1477,Petronia Ramsell,14-04-1971,51,store_manager,8,Male,4,4,20
emp7675,Stearne Alyukin,29-01-1981,41,customer_assistant,29,Male,4,3,15
emp3015,Alfredo Werndley,03-12-1973,49,inventory_specialist,1,Male,5,2,15
emp9608,Cally Skyram,12-08-1964,58,store_manager,32,Male,5,1,20
emp3623,Alethea Nuzzetti,25-11-1984,38,customer_assistant,5,Male,4,1,15
emp1937,Dennie Van den Bosch,02-11-1958,64,store_manager,38,Male,5,2,20
emp2968,Bennett Darmody,26-11-1988,34,customer_assistant,4,Male,5,2,10
emp6863,Janine Burren,24-07-1980,42,customer_assistant,18,Male,5,1,15
emp7457,Brennen Aldins,02-11-1968,54,store_manager,44,Male,4,2,20
emp6432,Virginie Bow,16-07-1970,52,store_manager,45,Male,5,2,20
emp0639,Renelle Cuppitt,28-12-1989,32,customer_assistant,30,Male,2,2,10
emp8131,Margie Cahillane,12-05-1980,42,customer_assistant,18,Male,4,1,15
emp1303,Henriette Libbis,02-03-1966,56,store_manager,36,Male,5,3,20
emp1154,Forster Starmont,17-10-1973,49,inventory_specialist,36,Male,5,1,15
emp4630,Dacey Hachette,07-05-1977,45,customer_assistant,26,Male,5,2,15
emp8502,Katey Caesmans,02-05-1985,37,customer_assistant,23,Male,5,4,15
emp3887,Colman Dane,30-07-1975,47,inventory_specialist,36,Male,2,1,15
emp5875,Stewart Tedorenko,28-10-1964,58,store_manager,30,Male,4,1,20
emp4284,Spike Prise,22-04-1967,55,store_manager,20,Male,5,3,20
emp7533,Burty Iorizzi,14-09-1985,37,customer_assistant,15,Male,4,1,15
emp6596,Jenni Gadesby,10-03-1971,51,store_manager,5,Male,5,1,20
emp4744,Jorgan Mitchel,02-06-1961,61,store_manager,45,Male,2,2,20
emp7464,Branden Digance,09-04-1970,52,store_manager,32,Male,3,2,20
emp6201,Avie Knock,21-08-1951,71,store_manager,30,Male,1,5,20
emp0162,Amie Chinn,17-10-1958,64,store_manager,14,Male,5,4,20
emp8823,Flemming Doody,02-08-1957,65,store_manager,16,Male,5,2,20
emp1139,Quent Veighey,03-05-1979,43,customer_assistant,42,Male,4,1,15
emp5489,Rutter Wickman,30-09-1959,63,store_manager,5,Male,4,2,20
emp0666,Cathy Doctor,08-06-1973,49,inventory_specialist,16,Male,5,2,15
emp9253,Stevy Fullick,06-06-1983,39,customer_assistant,1,Male,5,3,15
emp9661,Weylin Burdis,29-11-1964,58,store_manager,7,Male,5,1,20
emp2300,Read Leavens,07-02-1966,56,store_manager,38,Male,1,2,20
emp5909,Flin Vickerstaff,20-09-1966,56,store_manager,21,Male,1,4,20
emp0930,Karoly O'Neill,17-08-1961,61,store_manager,5,Male,3,1,20
emp9165,Ringo Reneke,02-02-1952,70,store_manager,24,Male,2,1,20
emp0051,Damaris Le Surf,22-01-1963,59,store_manager,36,Male,5,4,20
emp8142,Farica Jorcke,05-05-1980,42,customer_assistant,17,Male,4,5,15
emp2875,Eamon Bidder,23-03-1965,57,store_manager,14,Male,5,3,20
emp9514,Gerardo Maciak,16-05-1964,58,store_manager,27,Male,5,2,20
emp5983,Merill Drance,02-11-1989,33,customer_assistant,42,Male,4,1,10
emp5495,Jude Cartmale,16-12-1970,51,store_manager,19,Male,4,3,20
emp2816,Lynsey Dwelley,18-07-1983,39,customer_assistant,15,Male,5,1,15
emp5551,Fan Marian,17-11-1972,50,store_manager,1,Male,5,3,20
emp7338,Forester Leele,23-05-1967,55,store_manager,14,Male,5,1,20
emp6585,Hagen Masi,21-10-1979,43,customer_assistant,35,Male,5,1,15
emp1487,Murray Jeffry,07-11-1974,48,inventory_specialist,3,Male,2,3,15
emp2745,Caresse Vamplus,27-11-1957,65,store_manager,33,Male,5,5,20
emp9232,Mel Stanyland,11-10-1969,53,store_manager,11,Male,4,1,20
emp5151,Sig Mayoral,03-08-1967,55,store_manager,3,Male,3,1,20
emp2766,Denys Hubery,10-10-1958,64,store_manager,21,Male,4,4,20
emp5761,Agneta Bullock,21-07-1958,64,store_manager,37,Male,5,1,20
emp8582,Maximilianus Butson,09-03-1954,68,store_manager,21,Male,5,1,20
emp0046,Rochella Iacoviello,13-08-1987,35,customer_assistant,8,Male,4,4,15
emp9807,Onida Willatts,20-09-1958,64,store_manager,34,Male,5,1,20
emp4156,Minnnie Ludye,11-06-1957,65,store_manager,25,Male,5,1,20
emp2023,Patti Harkin,14-03-1958,64,store_manager,17,Male,3,2,20
emp1894,Prudy Pallent,05-03-1991,31,customer_assistant,30,Male,5,1,10
emp4725,Inglebert Rubinsky,27-05-1979,43,customer_assistant,7,Male,4,5,15
emp0665,Carlin Mash,09-07-1984,38,customer_assistant,34,Male,4,1,15
emp6434,Brooke Moorman,14-06-1961,61,store_manager,1,Male,1,1,20
emp4777,Rozelle Meeks,07-05-1963,59,store_manager,3,Male,3,1,20
emp5502,Heath Argo,26-02-1985,37,customer_assistant,30,Male,4,1,15
emp3024,Minna Bowller,23-09-1960,62,store_manager,37,Male,5,1,20
emp5033,Bree Bolsover,26-04-1970,52,store_manager,29,Male,5,2,20
emp4761,Gus Sketcher,13-12-1980,41,customer_assistant,1,Male,5,2,15
emp1997,Sheppard Spain,19-09-1990,32,customer_assistant,36,Male,4,1,10
emp8092,Antonino Matousek,29-04-1965,57,store_manager,38,Male,3,5,20
emp8027,Rosemonde Valance,25-03-1972,50,store_manager,41,Male,5,3,20
emp4851,Dorthy Mosdall,17-07-1975,47,inventory_specialist,11,Male,5,4,15
emp5841,Sallyanne Bareford,15-09-1958,64,store_manager,45,Male,3,1,20
emp6210,Boyce Walcher,19-07-1970,52,store_manager,40,Male,5,2,20
emp7571,Gus Demageard,21-05-1963,59,store_manager,3,Male,5,2,20
emp0170,Ingmar Leyes,16-11-1955,67,store_manager,6,Male,5,1,20
emp3064,Tracey Ewbanke,21-01-1954,68,store_manager,33,Male,5,1,20
emp5378,Sean D'Oyly,19-12-1965,56,store_manager,35,Male,5,1,20
emp6806,Meredith Rubi,20-10-1956,66,store_manager,31,Male,3,2,20
emp1201,Rolfe Vanini,24-02-1962,60,store_manager,19,Male,5,2,20
emp1836,Shepperd Siemon,13-09-1961,61,store_manager,12,Male,4,4,20
emp4317,Roanna Guyonnet,03-09-1975,47,inventory_specialist,42,Male,1,1,15
emp0436,Nert Angerstein,22-03-1972,50,store_manager,23,Male,2,3,20
emp8030,Yorgos Brigg,11-01-1953,69,store_manager,35,Male,5,1,20
emp0886,Dominik Cooke,09-10-1979,43,customer_assistant,9,Male,3,1,15
emp8206,Roi Deathridge,27-03-1958,64,store_manager,25,Male,5,1,20
emp3281,L;urette Demangeon,07-12-1979,43,customer_assistant,27,Male,2,2,15
emp0872,Rance Pichan,29-03-1973,49,inventory_specialist,23,Male,5,2,15
emp5734,Mary Tiptaft,13-12-1955,67,store_manager,31,Male,5,2,20
emp7411,Gamaliel Ludford,03-12-1969,53,store_manager,12,Male,5,1,20
emp6482,Raychel Purtell,22-08-1959,63,store_manager,6,Male,4,1,20
emp6723,Philippe Shimuk,17-06-1975,47,inventory_specialist,36,Male,4,1,15
emp3282,Elaine Mellonby,29-09-1975,47,inventory_specialist,39,Male,4,1,15
emp2446,Ibby Burdas,19-02-1987,35,customer_assistant,42,Male,3,3,15
emp4442,Harlene McTrusty,09-08-1971,51,store_manager,10,Male,5,3,20
emp6550,Bernardina Saile,09-01-1964,58,store_manager,21,Male,2,2,20
emp2454,Johannes Ruecastle,27-02-1969,53,store_manager,35,Male,4,2,20
emp2270,Ban Parades,12-03-1978,44,customer_assistant,2,Male,5,1,15
emp0753,Sandye Lissemore,13-11-1975,47,inventory_specialist,23,Male,5,4,15
emp9072,Virgie Millen,06-12-1985,37,customer_assistant,33,Male,1,1,15
emp6658,Dody Sturmey,16-02-1987,35,customer_assistant,20,Male,5,2,15
emp5927,Winthrop Risom,31-12-1986,35,customer_assistant,23,Male,4,5,15
emp9765,Sancho Syred,02-01-1978,44,customer_assistant,35,Male,4,1,15
emp0157,Trent Foresight,19-10-1968,54,store_manager,1,Male,5,2,20
emp1707,Thalia Pyecroft,06-06-1968,54,store_manager,31,Male,5,2,20
emp8022,Miof mela Gleeton,21-02-1970,52,store_manager,42,Male,4,1,20
emp9661,Eustace Bamfield,11-03-1985,37,customer_assistant,22,Male,4,2,15
emp5020,Hilliard Guillot,24-03-1974,48,inventory_specialist,24,Male,3,1,15
emp5737,Tricia Carolan,28-11-1986,36,customer_assistant,2,Male,5,1,15
emp9566,Jarret Bartosik,06-12-1960,62,store_manager,35,Male,3,2,20
emp9282,Carlene Abrams,08-04-1977,45,customer_assistant,23,Male,1,3,15
emp4906,Ruttger Edden,18-04-1989,33,customer_assistant,25,Male,4,1,10
emp4837,Bernelle Binney,20-10-1990,32,customer_assistant,3,Male,5,4,10
emp5518,Gerrilee Tattershall,22-11-1961,61,store_manager,37,Male,2,1,20
emp8118,Bibbie Odeson,15-10-1971,51,store_manager,11,Male,5,2,20
